#;device="PAC Dimplex";dataPoint="Énergie active totale importée tarif 1";culture="fr";timeZone="Europe/Berlin";version="2.0"
Horodatage;Date;Heure;Minimum;Valeur absolue :;Maximum;Unité
2022-05-17T03:15:00+02:00;17/05/2022;03:15:00;;9177676,77;;Wh
2022-05-17T03:30:00+02:00;17/05/2022;03:30:00;;9177934,8;;Wh
2022-05-17T03:45:00+02:00;17/05/2022;03:45:00;;9178192,68;;Wh
2022-05-17T04:00:00+02:00;17/05/2022;04:00:00;;9178450,2;;Wh
2022-05-17T04:15:00+02:00;17/05/2022;04:15:00;;9178707,99;;Wh
2022-05-17T04:30:00+02:00;17/05/2022;04:30:00;;9178965,59;;Wh
2022-05-17T04:45:00+02:00;17/05/2022;04:45:00;;9179223,07;;Wh
2022-05-17T05:00:00+02:00;17/05/2022;05:00:00;;9179480,79;;Wh
2022-05-17T05:15:00+02:00;17/05/2022;05:15:00;;9179737,75;;Wh
2022-05-17T05:30:00+02:00;17/05/2022;05:30:00;;9179994,47;;Wh
2022-05-17T05:45:00+02:00;17/05/2022;05:45:00;;9180251,18;;Wh
2022-05-17T06:00:00+02:00;17/05/2022;06:00:00;;9180508,58;;Wh
2022-05-17T06:15:00+02:00;17/05/2022;06:15:00;;9180765,51;;Wh
2022-05-17T06:30:00+02:00;17/05/2022;06:30:00;;9181022,37;;Wh
2022-05-17T06:45:00+02:00;17/05/2022;06:45:00;;9181278,3;;Wh
2022-05-17T07:00:00+02:00;17/05/2022;07:00:00;;9181533,97;;Wh
2022-05-17T07:15:00+02:00;17/05/2022;07:15:00;;9181790,22;;Wh
2022-05-17T07:30:00+02:00;17/05/2022;07:30:00;;9182046,16;;Wh
2022-05-17T07:45:00+02:00;17/05/2022;07:45:00;;9182302,52;;Wh
2022-05-17T08:00:00+02:00;17/05/2022;08:00:00;;9182559,46;;Wh
2022-05-17T08:15:00+02:00;17/05/2022;08:15:00;;9182816,76;;Wh
2022-05-17T08:30:00+02:00;17/05/2022;08:30:00;;9183074,32;;Wh
2022-05-17T08:45:00+02:00;17/05/2022;08:45:00;;9183330,76;;Wh
2022-05-17T09:00:00+02:00;17/05/2022;09:00:00;;9183586,57;;Wh
2022-05-17T09:15:00+02:00;17/05/2022;09:15:00;;9183842,14;;Wh
2022-05-17T09:30:00+02:00;17/05/2022;09:30:00;;9184097,63;;Wh
2022-05-17T09:45:00+02:00;17/05/2022;09:45:00;;9184352,9;;Wh
2022-05-17T10:00:00+02:00;17/05/2022;10:00:00;;9184608,44;;Wh
2022-05-17T10:15:00+02:00;17/05/2022;10:15:00;;9184863,85;;Wh
2022-05-17T10:30:00+02:00;17/05/2022;10:30:00;;9185121,58;;Wh
2022-05-17T10:45:00+02:00;17/05/2022;10:45:00;;9185380,98;;Wh
2022-05-17T11:00:00+02:00;17/05/2022;11:00:00;;9185640,3;;Wh
2022-05-17T11:15:00+02:00;17/05/2022;11:15:00;;9185899,65;;Wh
2022-05-17T11:30:00+02:00;17/05/2022;11:30:00;;9186159,26;;Wh
2022-05-17T11:45:00+02:00;17/05/2022;11:45:00;;9186419,2;;Wh
2022-05-17T12:00:00+02:00;17/05/2022;12:00:00;;9186677,59;;Wh
2022-05-17T12:15:00+02:00;17/05/2022;12:15:00;;9186935,76;;Wh
2022-05-17T12:30:00+02:00;17/05/2022;12:30:00;;9187194,51;;Wh
2022-05-17T12:45:00+02:00;17/05/2022;12:45:00;;9187453,08;;Wh
2022-05-17T13:00:00+02:00;17/05/2022;13:00:00;;9187711,4;;Wh
2022-05-17T13:15:00+02:00;17/05/2022;13:15:00;;9187968,87;;Wh
2022-05-17T13:30:00+02:00;17/05/2022;13:30:00;;9188226,66;;Wh
2022-05-17T13:45:00+02:00;17/05/2022;13:45:00;;9188483,85;;Wh
2022-05-17T14:00:00+02:00;17/05/2022;14:00:00;;9188741,45;;Wh
2022-05-17T14:15:00+02:00;17/05/2022;14:15:00;;9188998,65;;Wh
2022-05-17T14:30:00+02:00;17/05/2022;14:30:00;;9189255,88;;Wh
2022-05-17T14:45:00+02:00;17/05/2022;14:45:00;;9189513,55;;Wh
2022-05-17T15:00:00+02:00;17/05/2022;15:00:00;;9189770,88;;Wh
2022-05-17T15:15:00+02:00;17/05/2022;15:15:00;;9190028,78;;Wh
2022-05-17T15:30:00+02:00;17/05/2022;15:30:00;;9190286,58;;Wh
2022-05-17T15:45:00+02:00;17/05/2022;15:45:00;;9190543,9;;Wh
2022-05-17T16:00:00+02:00;17/05/2022;16:00:00;;9190801,31;;Wh
2022-05-17T16:15:00+02:00;17/05/2022;16:15:00;;9191058,52;;Wh
2022-05-17T16:30:00+02:00;17/05/2022;16:30:00;;9191316,17;;Wh
2022-05-17T16:45:00+02:00;17/05/2022;16:45:00;;9191573,84;;Wh
2022-05-17T17:00:00+02:00;17/05/2022;17:00:00;;9191832,04;;Wh
2022-05-17T17:15:00+02:00;17/05/2022;17:15:00;;9192091,33;;Wh
2022-05-17T17:30:00+02:00;17/05/2022;17:30:00;;9192350,01;;Wh
2022-05-17T17:45:00+02:00;17/05/2022;17:45:00;;9192607,93;;Wh
2022-05-17T18:00:00+02:00;17/05/2022;18:00:00;;9192865,22;;Wh
2022-05-17T18:15:00+02:00;17/05/2022;18:15:00;;9193122,52;;Wh
2022-05-17T18:30:00+02:00;17/05/2022;18:30:00;;9193379,52;;Wh
2022-05-17T18:45:00+02:00;17/05/2022;18:45:00;;9193635,54;;Wh
2022-05-17T19:00:00+02:00;17/05/2022;19:00:00;;9193891,85;;Wh
2022-05-17T19:15:00+02:00;17/05/2022;19:15:00;;9194149,13;;Wh
2022-05-17T19:30:00+02:00;17/05/2022;19:30:00;;9194406,74;;Wh
2022-05-17T19:45:00+02:00;17/05/2022;19:45:00;;9194663,7;;Wh
2022-05-17T20:00:00+02:00;17/05/2022;20:00:00;;9194920,71;;Wh
2022-05-17T20:15:00+02:00;17/05/2022;20:15:00;;9195178,08;;Wh
2022-05-17T20:30:00+02:00;17/05/2022;20:30:00;;9195435,48;;Wh
2022-05-17T20:45:00+02:00;17/05/2022;20:45:00;;9195693,24;;Wh
2022-05-17T21:00:00+02:00;17/05/2022;21:00:00;;9195950,89;;Wh
2022-05-17T21:15:00+02:00;17/05/2022;21:15:00;;9196208,58;;Wh
2022-05-17T21:30:00+02:00;17/05/2022;21:30:00;;9196467,05;;Wh
2022-05-17T21:45:00+02:00;17/05/2022;21:45:00;;9196725,43;;Wh
2022-05-17T22:00:00+02:00;17/05/2022;22:00:00;;9196983,74;;Wh
2022-05-17T22:15:00+02:00;17/05/2022;22:15:00;;9197238,4;;Wh
2022-05-17T22:30:00+02:00;17/05/2022;22:30:00;;9197493,02;;Wh
2022-05-17T22:45:00+02:00;17/05/2022;22:45:00;;9197747,71;;Wh
2022-05-17T23:00:00+02:00;17/05/2022;23:00:00;;9198003,17;;Wh
2022-05-17T23:15:00+02:00;17/05/2022;23:15:00;;9198258,45;;Wh
2022-05-17T23:30:00+02:00;17/05/2022;23:30:00;;9198514,13;;Wh
2022-05-17T23:45:00+02:00;17/05/2022;23:45:00;;9198770,06;;Wh
2022-05-18T00:00:00+02:00;18/05/2022;00:00:00;;9199026,78;;Wh
2022-05-18T00:15:00+02:00;18/05/2022;00:15:00;;9199283,52;;Wh
2022-05-18T00:30:00+02:00;18/05/2022;00:30:00;;9199540,68;;Wh
2022-05-18T00:45:00+02:00;18/05/2022;00:45:00;;9199797,09;;Wh
2022-05-18T01:00:00+02:00;18/05/2022;01:00:00;;9200052,89;;Wh
2022-05-18T01:15:00+02:00;18/05/2022;01:15:00;;9200307,99;;Wh
2022-05-18T01:30:00+02:00;18/05/2022;01:30:00;;9200563,55;;Wh
2022-05-18T01:45:00+02:00;18/05/2022;01:45:00;;9200818,99;;Wh
2022-05-18T02:00:00+02:00;18/05/2022;02:00:00;;9201075,07;;Wh
2022-05-18T02:15:00+02:00;18/05/2022;02:15:00;;9201331,13;;Wh
2022-05-18T02:30:00+02:00;18/05/2022;02:30:00;;9201587,64;;Wh
2022-05-18T02:45:00+02:00;18/05/2022;02:45:00;;9201843,99;;Wh
2022-05-18T03:00:00+02:00;18/05/2022;03:00:00;;9202100,2;;Wh
2022-05-18T03:15:00+02:00;18/05/2022;03:15:00;;9202355,41;;Wh
2022-05-18T03:30:00+02:00;18/05/2022;03:30:00;;9202610,78;;Wh
2022-05-18T03:45:00+02:00;18/05/2022;03:45:00;;9202866,18;;Wh
2022-05-18T04:00:00+02:00;18/05/2022;04:00:00;;9203121,65;;Wh
2022-05-18T04:15:00+02:00;18/05/2022;04:15:00;;9203377,48;;Wh
2022-05-18T04:30:00+02:00;18/05/2022;04:30:00;;9203633,12;;Wh
2022-05-18T04:45:00+02:00;18/05/2022;04:45:00;;9203888,08;;Wh
2022-05-18T05:00:00+02:00;18/05/2022;05:00:00;;9204142,99;;Wh
2022-05-18T05:15:00+02:00;18/05/2022;05:15:00;;9204397,52;;Wh
2022-05-18T05:30:00+02:00;18/05/2022;05:30:00;;9204651,9;;Wh
2022-05-18T05:45:00+02:00;18/05/2022;05:45:00;;9204906,43;;Wh
2022-05-18T06:00:00+02:00;18/05/2022;06:00:00;;9205161,47;;Wh
2022-05-18T06:15:00+02:00;18/05/2022;06:15:00;;9205418,08;;Wh
2022-05-18T06:30:00+02:00;18/05/2022;06:30:00;;9205673,9;;Wh
2022-05-18T06:45:00+02:00;18/05/2022;06:45:00;;9205929,53;;Wh
2022-05-18T07:00:00+02:00;18/05/2022;07:00:00;;9206185,25;;Wh
2022-05-18T07:15:00+02:00;18/05/2022;07:15:00;;9206442,35;;Wh
2022-05-18T07:30:00+02:00;18/05/2022;07:30:00;;9206699,29;;Wh
2022-05-18T07:45:00+02:00;18/05/2022;07:45:00;;9206956,77;;Wh
2022-05-18T08:00:00+02:00;18/05/2022;08:00:00;;9207214,74;;Wh
2022-05-18T08:15:00+02:00;18/05/2022;08:15:00;;9207470,88;;Wh
2022-05-18T08:30:00+02:00;18/05/2022;08:30:00;;9207726,9;;Wh
2022-05-18T08:45:00+02:00;18/05/2022;08:45:00;;9207982,68;;Wh
2022-05-18T09:00:00+02:00;18/05/2022;09:00:00;;9208240,17;;Wh
2022-05-18T09:15:00+02:00;18/05/2022;09:15:00;;9208496,79;;Wh
2022-05-18T09:30:00+02:00;18/05/2022;09:30:00;;9208753,18;;Wh
2022-05-18T09:45:00+02:00;18/05/2022;09:45:00;;9209009,55;;Wh
2022-05-18T10:00:00+02:00;18/05/2022;10:00:00;;9209266,18;;Wh
2022-05-18T10:15:00+02:00;18/05/2022;10:15:00;;9209522,11;;Wh
2022-05-18T10:30:00+02:00;18/05/2022;10:30:00;;9209778,35;;Wh
2022-05-18T10:45:00+02:00;18/05/2022;10:45:00;;9210037;;Wh
2022-05-18T11:00:00+02:00;18/05/2022;11:00:00;;9210296,64;;Wh
2022-05-18T11:15:00+02:00;18/05/2022;11:15:00;;9210556,09;;Wh
2022-05-18T11:30:00+02:00;18/05/2022;11:30:00;;9210815,25;;Wh
2022-05-18T11:45:00+02:00;18/05/2022;11:45:00;;9211072,22;;Wh
2022-05-18T12:00:00+02:00;18/05/2022;12:00:00;;9211330,06;;Wh
2022-05-18T12:15:00+02:00;18/05/2022;12:15:00;;9211588,33;;Wh
2022-05-18T12:30:00+02:00;18/05/2022;12:30:00;;9211847,17;;Wh
2022-05-18T12:45:00+02:00;18/05/2022;12:45:00;;9212105,7;;Wh
2022-05-18T13:00:00+02:00;18/05/2022;13:00:00;;9212364,22;;Wh
2022-05-18T13:15:00+02:00;18/05/2022;13:15:00;;9212621,92;;Wh
2022-05-18T13:30:00+02:00;18/05/2022;13:30:00;;9212879,68;;Wh
2022-05-18T13:45:00+02:00;18/05/2022;13:45:00;;9213137,2;;Wh
2022-05-18T14:00:00+02:00;18/05/2022;14:00:00;;9213394,77;;Wh
2022-05-18T14:15:00+02:00;18/05/2022;14:15:00;;9213652,19;;Wh
2022-05-18T14:30:00+02:00;18/05/2022;14:30:00;;9213909,42;;Wh
2022-05-18T14:45:00+02:00;18/05/2022;14:45:00;;9214166,48;;Wh
2022-05-18T15:00:00+02:00;18/05/2022;15:00:00;;9214423,43;;Wh
2022-05-18T15:15:00+02:00;18/05/2022;15:15:00;;9214680,84;;Wh
2022-05-18T15:30:00+02:00;18/05/2022;15:30:00;;9214938,23;;Wh
2022-05-18T15:45:00+02:00;18/05/2022;15:45:00;;9215195,58;;Wh
2022-05-18T16:00:00+02:00;18/05/2022;16:00:00;;9215453,25;;Wh
2022-05-18T16:15:00+02:00;18/05/2022;16:15:00;;9215711,01;;Wh
2022-05-18T16:30:00+02:00;18/05/2022;16:30:00;;9215968,24;;Wh
2022-05-18T16:45:00+02:00;18/05/2022;16:45:00;;9216226,34;;Wh
2022-05-18T17:00:00+02:00;18/05/2022;17:00:00;;9216484,18;;Wh
2022-05-18T17:15:00+02:00;18/05/2022;17:15:00;;9216741,26;;Wh
2022-05-18T17:30:00+02:00;18/05/2022;17:30:00;;9216997,71;;Wh
2022-05-18T17:45:00+02:00;18/05/2022;17:45:00;;9217253,86;;Wh
2022-05-18T18:00:00+02:00;18/05/2022;18:00:00;;9217509,21;;Wh
2022-05-18T18:15:00+02:00;18/05/2022;18:15:00;;9217764,13;;Wh
2022-05-18T18:30:00+02:00;18/05/2022;18:30:00;;9218018,61;;Wh
2022-05-18T18:45:00+02:00;18/05/2022;18:45:00;;9218273,33;;Wh
2022-05-18T19:00:00+02:00;18/05/2022;19:00:00;;9218528,77;;Wh
2022-05-18T19:15:00+02:00;18/05/2022;19:15:00;;9218785,01;;Wh
2022-05-18T19:30:00+02:00;18/05/2022;19:30:00;;9219040,61;;Wh
2022-05-18T19:45:00+02:00;18/05/2022;19:45:00;;9219296,3;;Wh
2022-05-18T20:00:00+02:00;18/05/2022;20:00:00;;9219551,81;;Wh
2022-05-18T20:15:00+02:00;18/05/2022;20:15:00;;9219807,85;;Wh
2022-05-18T20:30:00+02:00;18/05/2022;20:30:00;;9220063,82;;Wh
2022-05-18T20:45:00+02:00;18/05/2022;20:45:00;;9220319,7;;Wh
2022-05-18T21:00:00+02:00;18/05/2022;21:00:00;;9220575,51;;Wh
2022-05-18T21:15:00+02:00;18/05/2022;21:15:00;;9220831,37;;Wh
2022-05-18T21:30:00+02:00;18/05/2022;21:30:00;;9221087,44;;Wh
2022-05-18T21:45:00+02:00;18/05/2022;21:45:00;;9221343,32;;Wh
2022-05-18T22:00:00+02:00;18/05/2022;22:00:00;;9221599,65;;Wh
2022-05-18T22:15:00+02:00;18/05/2022;22:15:00;;9221855,34;;Wh
2022-05-18T22:30:00+02:00;18/05/2022;22:30:00;;9222111,81;;Wh
2022-05-18T22:45:00+02:00;18/05/2022;22:45:00;;9222368,05;;Wh
2022-05-18T23:00:00+02:00;18/05/2022;23:00:00;;9222623,95;;Wh
2022-05-18T23:15:00+02:00;18/05/2022;23:15:00;;9222879,34;;Wh
2022-05-18T23:30:00+02:00;18/05/2022;23:30:00;;9223136,68;;Wh
2022-05-18T23:45:00+02:00;18/05/2022;23:45:00;;9223394,3;;Wh
2022-05-19T00:00:00+02:00;19/05/2022;00:00:00;;9223651,72;;Wh
2022-05-19T00:15:00+02:00;19/05/2022;00:15:00;;9223907,85;;Wh
2022-05-19T00:30:00+02:00;19/05/2022;00:30:00;;9224163,56;;Wh
2022-05-19T00:45:00+02:00;19/05/2022;00:45:00;;9224421,23;;Wh
2022-05-19T01:00:00+02:00;19/05/2022;01:00:00;;9224678,87;;Wh
2022-05-19T01:15:00+02:00;19/05/2022;01:15:00;;9224936,2;;Wh
2022-05-19T01:30:00+02:00;19/05/2022;01:30:00;;9225194;;Wh
2022-05-19T01:45:00+02:00;19/05/2022;01:45:00;;9225451,38;;Wh
2022-05-19T02:00:00+02:00;19/05/2022;02:00:00;;9225709,14;;Wh
2022-05-19T02:15:00+02:00;19/05/2022;02:15:00;;9225967,06;;Wh
2022-05-19T02:30:00+02:00;19/05/2022;02:30:00;;9226225,48;;Wh
2022-05-19T02:45:00+02:00;19/05/2022;02:45:00;;9226484,11;;Wh
2022-05-19T03:00:00+02:00;19/05/2022;03:00:00;;9226740,72;;Wh
2022-05-19T03:15:00+02:00;19/05/2022;03:15:00;;9226996,13;;Wh
2022-05-19T03:30:00+02:00;19/05/2022;03:30:00;;9227252,07;;Wh
2022-05-19T03:45:00+02:00;19/05/2022;03:45:00;;9227508,38;;Wh
2022-05-19T04:00:00+02:00;19/05/2022;04:00:00;;9227764,7;;Wh
2022-05-19T04:15:00+02:00;19/05/2022;04:15:00;;9228021,06;;Wh
2022-05-19T04:30:00+02:00;19/05/2022;04:30:00;;9228277,45;;Wh
2022-05-19T04:45:00+02:00;19/05/2022;04:45:00;;9228533,48;;Wh
2022-05-19T05:00:00+02:00;19/05/2022;05:00:00;;9228790,03;;Wh
2022-05-19T05:15:00+02:00;19/05/2022;05:15:00;;9229046,03;;Wh
2022-05-19T05:30:00+02:00;19/05/2022;05:30:00;;9229301,84;;Wh
2022-05-19T05:45:00+02:00;19/05/2022;05:45:00;;9229557,01;;Wh
2022-05-19T06:00:00+02:00;19/05/2022;06:00:00;;9229812,08;;Wh
2022-05-19T06:15:00+02:00;19/05/2022;06:15:00;;9230069,37;;Wh
2022-05-19T06:30:00+02:00;19/05/2022;06:30:00;;9230326,47;;Wh
2022-05-19T06:45:00+02:00;19/05/2022;06:45:00;;9230583,26;;Wh
2022-05-19T07:00:00+02:00;19/05/2022;07:00:00;;9230839,08;;Wh
2022-05-19T07:15:00+02:00;19/05/2022;07:15:00;;9231096,67;;Wh
2022-05-19T07:30:00+02:00;19/05/2022;07:30:00;;9231353,72;;Wh
2022-05-19T07:45:00+02:00;19/05/2022;07:45:00;;9231610,56;;Wh
2022-05-19T08:00:00+02:00;19/05/2022;08:00:00;;9231866,23;;Wh
2022-05-19T08:15:00+02:00;19/05/2022;08:15:00;;9232122,01;;Wh
2022-05-19T08:30:00+02:00;19/05/2022;08:30:00;;9232378,17;;Wh
2022-05-19T08:45:00+02:00;19/05/2022;08:45:00;;9232634,11;;Wh
2022-05-19T09:00:00+02:00;19/05/2022;09:00:00;;9232889,85;;Wh
2022-05-19T09:15:00+02:00;19/05/2022;09:15:00;;9233145,58;;Wh
2022-05-19T09:30:00+02:00;19/05/2022;09:30:00;;9233401,58;;Wh
2022-05-19T09:45:00+02:00;19/05/2022;09:45:00;;9233657,08;;Wh
2022-05-19T10:00:00+02:00;19/05/2022;10:00:00;;9233913;;Wh
2022-05-19T10:15:00+02:00;19/05/2022;10:15:00;;9234168,5;;Wh
2022-05-19T10:30:00+02:00;19/05/2022;10:30:00;;9234425,38;;Wh
2022-05-19T10:45:00+02:00;19/05/2022;10:45:00;;9234681,72;;Wh
2022-05-19T11:00:00+02:00;19/05/2022;11:00:00;;9234938,64;;Wh
2022-05-19T11:15:00+02:00;19/05/2022;11:15:00;;9235194,69;;Wh
2022-05-19T11:30:00+02:00;19/05/2022;11:30:00;;9235451,68;;Wh
2022-05-19T11:45:00+02:00;19/05/2022;11:45:00;;9235709,36;;Wh
2022-05-19T12:00:00+02:00;19/05/2022;12:00:00;;9235967,48;;Wh
2022-05-19T12:15:00+02:00;19/05/2022;12:15:00;;9236226,29;;Wh
2022-05-19T12:30:00+02:00;19/05/2022;12:30:00;;9236485,67;;Wh
2022-05-19T12:45:00+02:00;19/05/2022;12:45:00;;9236744,87;;Wh
2022-05-19T13:00:00+02:00;19/05/2022;13:00:00;;9237004,67;;Wh
2022-05-19T13:15:00+02:00;19/05/2022;13:15:00;;9237262,66;;Wh
2022-05-19T13:30:00+02:00;19/05/2022;13:30:00;;9237520,39;;Wh
2022-05-19T13:45:00+02:00;19/05/2022;13:45:00;;9237777,21;;Wh
2022-05-19T14:00:00+02:00;19/05/2022;14:00:00;;9238034,32;;Wh
2022-05-19T14:15:00+02:00;19/05/2022;14:15:00;;9238291,86;;Wh
2022-05-19T14:30:00+02:00;19/05/2022;14:30:00;;9238549,52;;Wh
2022-05-19T14:45:00+02:00;19/05/2022;14:45:00;;9238806,65;;Wh
2022-05-19T15:00:00+02:00;19/05/2022;15:00:00;;9239062,9;;Wh
2022-05-19T15:15:00+02:00;19/05/2022;15:15:00;;9239320,77;;Wh
2022-05-19T15:30:00+02:00;19/05/2022;15:30:00;;9239578,62;;Wh
2022-05-19T15:45:00+02:00;19/05/2022;15:45:00;;9239836,71;;Wh
2022-05-19T16:00:00+02:00;19/05/2022;16:00:00;;9240094,68;;Wh
2022-05-19T16:15:00+02:00;19/05/2022;16:15:00;;9240352,49;;Wh
2022-05-19T16:30:00+02:00;19/05/2022;16:30:00;;9240609,47;;Wh
2022-05-19T16:45:00+02:00;19/05/2022;16:45:00;;9240864,91;;Wh
2022-05-19T17:00:00+02:00;19/05/2022;17:00:00;;9241119,94;;Wh
2022-05-19T17:15:00+02:00;19/05/2022;17:15:00;;9241375,09;;Wh
2022-05-19T17:30:00+02:00;19/05/2022;17:30:00;;9241630,63;;Wh
2022-05-19T17:45:00+02:00;19/05/2022;17:45:00;;9241886,21;;Wh
2022-05-19T18:00:00+02:00;19/05/2022;18:00:00;;9242141,87;;Wh
2022-05-19T18:15:00+02:00;19/05/2022;18:15:00;;9242397,96;;Wh
2022-05-19T18:30:00+02:00;19/05/2022;18:30:00;;9242654,37;;Wh
2022-05-19T18:45:00+02:00;19/05/2022;18:45:00;;9242911,12;;Wh
2022-05-19T19:00:00+02:00;19/05/2022;19:00:00;;9243168,37;;Wh
2022-05-19T19:15:00+02:00;19/05/2022;19:15:00;;9243426,53;;Wh
2022-05-19T19:30:00+02:00;19/05/2022;19:30:00;;9243684,08;;Wh
2022-05-19T19:45:00+02:00;19/05/2022;19:45:00;;9243942,1;;Wh
2022-05-19T20:00:00+02:00;19/05/2022;20:00:00;;9244200,48;;Wh
2022-05-19T20:15:00+02:00;19/05/2022;20:15:00;;9244458,38;;Wh
2022-05-19T20:30:00+02:00;19/05/2022;20:30:00;;9244716,29;;Wh
2022-05-19T20:45:00+02:00;19/05/2022;20:45:00;;9244974,04;;Wh
2022-05-19T21:00:00+02:00;19/05/2022;21:00:00;;9245231,85;;Wh
2022-05-19T21:15:00+02:00;19/05/2022;21:15:00;;9245490,08;;Wh
2022-05-19T21:30:00+02:00;19/05/2022;21:30:00;;9245748,7;;Wh
2022-05-19T21:45:00+02:00;19/05/2022;21:45:00;;9246005,81;;Wh
2022-05-19T22:00:00+02:00;19/05/2022;22:00:00;;9246262,16;;Wh
2022-05-19T22:15:00+02:00;19/05/2022;22:15:00;;9246517,94;;Wh
2022-05-19T22:30:00+02:00;19/05/2022;22:30:00;;9246773,94;;Wh
2022-05-19T22:45:00+02:00;19/05/2022;22:45:00;;9247029,64;;Wh
2022-05-19T23:00:00+02:00;19/05/2022;23:00:00;;9247285,69;;Wh
2022-05-19T23:15:00+02:00;19/05/2022;23:15:00;;9247541,59;;Wh
2022-05-19T23:30:00+02:00;19/05/2022;23:30:00;;9247797,73;;Wh
2022-05-19T23:45:00+02:00;19/05/2022;23:45:00;;9248053,96;;Wh
2022-05-20T00:00:00+02:00;20/05/2022;00:00:00;;9248310,7;;Wh
2022-05-20T00:15:00+02:00;20/05/2022;00:15:00;;9248566,6;;Wh
2022-05-20T00:30:00+02:00;20/05/2022;00:30:00;;9248823,54;;Wh
2022-05-20T00:45:00+02:00;20/05/2022;00:45:00;;9249080,69;;Wh
2022-05-20T01:00:00+02:00;20/05/2022;01:00:00;;9249337,89;;Wh
2022-05-20T01:15:00+02:00;20/05/2022;01:15:00;;9249594,83;;Wh
2022-05-20T01:30:00+02:00;20/05/2022;01:30:00;;9249852,28;;Wh
2022-05-20T01:45:00+02:00;20/05/2022;01:45:00;;9250109,29;;Wh
2022-05-20T02:00:00+02:00;20/05/2022;02:00:00;;9250366,73;;Wh
2022-05-20T02:15:00+02:00;20/05/2022;02:15:00;;9250623,07;;Wh
2022-05-20T02:30:00+02:00;20/05/2022;02:30:00;;9250879,97;;Wh
2022-05-20T02:45:00+02:00;20/05/2022;02:45:00;;9251136,44;;Wh
2022-05-20T03:00:00+02:00;20/05/2022;03:00:00;;9251392,52;;Wh
2022-05-20T03:15:00+02:00;20/05/2022;03:15:00;;9251648,2;;Wh
2022-05-20T03:30:00+02:00;20/05/2022;03:30:00;;9251903,94;;Wh
2022-05-20T03:45:00+02:00;20/05/2022;03:45:00;;9252159,87;;Wh
2022-05-20T04:00:00+02:00;20/05/2022;04:00:00;;9252415,77;;Wh
2022-05-20T04:15:00+02:00;20/05/2022;04:15:00;;9252671,09;;Wh
2022-05-20T04:30:00+02:00;20/05/2022;04:30:00;;9252926,87;;Wh
2022-05-20T04:45:00+02:00;20/05/2022;04:45:00;;9253181,93;;Wh
2022-05-20T05:00:00+02:00;20/05/2022;05:00:00;;9253437,1;;Wh
2022-05-20T05:15:00+02:00;20/05/2022;05:15:00;;9253694,2;;Wh
2022-05-20T05:30:00+02:00;20/05/2022;05:30:00;;9253951,26;;Wh
2022-05-20T05:45:00+02:00;20/05/2022;05:45:00;;9254208,18;;Wh
2022-05-20T06:00:00+02:00;20/05/2022;06:00:00;;9254464,78;;Wh
2022-05-20T06:15:00+02:00;20/05/2022;06:15:00;;9254720,83;;Wh
2022-05-20T06:30:00+02:00;20/05/2022;06:30:00;;9254976,5;;Wh
2022-05-20T06:45:00+02:00;20/05/2022;06:45:00;;9255231,44;;Wh
2022-05-20T07:00:00+02:00;20/05/2022;07:00:00;;9255486,36;;Wh
2022-05-20T07:15:00+02:00;20/05/2022;07:15:00;;9255742,2;;Wh
2022-05-20T07:30:00+02:00;20/05/2022;07:30:00;;9255997,52;;Wh
2022-05-20T07:45:00+02:00;20/05/2022;07:45:00;;9256252,76;;Wh
2022-05-20T08:00:00+02:00;20/05/2022;08:00:00;;9256508,14;;Wh
2022-05-20T08:15:00+02:00;20/05/2022;08:15:00;;9256763,32;;Wh
2022-05-20T08:30:00+02:00;20/05/2022;08:30:00;;9257019,56;;Wh
2022-05-20T08:45:00+02:00;20/05/2022;08:45:00;;9257275,86;;Wh
2022-05-20T09:00:00+02:00;20/05/2022;09:00:00;;9257532,17;;Wh
2022-05-20T09:15:00+02:00;20/05/2022;09:15:00;;9257788,06;;Wh
2022-05-20T09:30:00+02:00;20/05/2022;09:30:00;;9258043,94;;Wh
2022-05-20T09:45:00+02:00;20/05/2022;09:45:00;;9258299,98;;Wh
2022-05-20T10:00:00+02:00;20/05/2022;10:00:00;;9258556,15;;Wh
2022-05-20T10:15:00+02:00;20/05/2022;10:15:00;;9258813,6;;Wh
2022-05-20T10:30:00+02:00;20/05/2022;10:30:00;;9259070,51;;Wh
2022-05-20T10:45:00+02:00;20/05/2022;10:45:00;;9259328,18;;Wh
2022-05-20T11:00:00+02:00;20/05/2022;11:00:00;;9259585,49;;Wh
2022-05-20T11:15:00+02:00;20/05/2022;11:15:00;;9259842,93;;Wh
2022-05-20T11:30:00+02:00;20/05/2022;11:30:00;;9260100,47;;Wh
2022-05-20T11:45:00+02:00;20/05/2022;11:45:00;;9260358,25;;Wh
2022-05-20T12:00:00+02:00;20/05/2022;12:00:00;;9260616,98;;Wh
2022-05-20T12:15:00+02:00;20/05/2022;12:15:00;;9260875,95;;Wh
2022-05-20T12:30:00+02:00;20/05/2022;12:30:00;;9261135,8;;Wh
2022-05-20T12:45:00+02:00;20/05/2022;12:45:00;;9261396,03;;Wh
2022-05-20T13:00:00+02:00;20/05/2022;13:00:00;;9261656,84;;Wh
2022-05-20T13:15:00+02:00;20/05/2022;13:15:00;;9261914,97;;Wh
2022-05-20T13:30:00+02:00;20/05/2022;13:30:00;;9262172,42;;Wh
2022-05-20T13:45:00+02:00;20/05/2022;13:45:00;;9262429,54;;Wh
